date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:59:21	4597/4597	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:19%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/logo/logo-fashion.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/logo/logo-fashion.png	(from https://html.aqlova.com/agntix-prv/agntix/index-fashion-studio-dark.html)
08:59:22	29416/29416	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:20%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-horizontal-showcase-light.html)
08:59:22	171796/171796	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:20%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-horizontal-showcase-light.html)
08:59:22	145715/145715	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:21%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-horizontal-showcase-light.html)
08:59:22	77692/77692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:21%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-horizontal-showcase-light.html)
08:59:23	60452/60452	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:21%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-horizontal-showcase-light.html)
08:59:23	298431/298431	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:22%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-horizontal-showcase-light.html)
08:59:23	128588/128588	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:21%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-5/port-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-horizontal-showcase-light.html)
08:59:24	108115/108115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:22%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:24	51699/51699	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:22%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:24	175203/175203	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:22%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:24	182413/182413	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:23%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:25	63290/63290	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:23%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-big-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:25	25501/25501	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:23%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:25	8062/8062	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:23%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:25	19288/19288	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:24%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:25	13068/13068	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:24%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:26	14217/14217	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:24%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/wrapper-slider/wrapper-sm-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-wrapper-slider.html)
08:59:26	47937/47937	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:24%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-slicer-light.html)
08:59:26	52028/52028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:25%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-slicer-light.html)
08:59:26	53993/53993	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:25%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-slicer-light.html)
08:59:27	95701/95701	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:25%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-slicer-light.html)
08:59:27	41507/41507	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:25%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-slicer-light.html)
08:59:27	32633/32633	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-slicer-light.html)
08:59:27	37320/37320	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-slicer-light.html)
08:59:28	67442/67442	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-8.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-03/portfolio/port-8.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-slicer-light.html)
08:59:28	4089/4089	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:28	7013/7013	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:28	5142/5142	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:29	6332/6332	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:29	3698/3698	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:29	5278/5278	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:29	2607/2607	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:28%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:29	4335/4335	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:28%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-8.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-8.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:30	6943/6943	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:28%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-9.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-9.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:30	4927/4927	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:28%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-10.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-10.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:30	4778/4778	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:29%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-11.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-11.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:30	3232/3232	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:29%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-12.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-12.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:31	4473/4473	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:29%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-13.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-13.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:31	5119/5119	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:29%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-14.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-14.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:31	3533/3533	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:30%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-15.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/brand/brand-15.jpg	(from https://html.aqlova.com/agntix-prv/agntix/brand-showcase-light.html)
08:59:32	146349/146349	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:30%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-interactive-with-hover.html)
08:59:32	111841/111841	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:31%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-interactive-with-hover.html)
08:59:32	215993/215993	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:30%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-interactive-with-hover.html)
08:59:33	194741/194741	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:31%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-interactive-with-hover.html)
08:59:33	94936/94936	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:31%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-interactive-with-hover.html)
08:59:33	101844/101844	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:31%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-interactive-with-hover.html)
08:59:33	83685/83685	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/interactive-img/port-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-interactive-with-hover.html)
08:59:33	245/245	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-line.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-line.png	(from https://html.aqlova.com/agntix-prv/agntix/about-creative-light.html)
08:59:34	57871/57871	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-2-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-2-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/about-creative-light.html)
08:59:34	407/407	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-shape.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-shape.png	(from https://html.aqlova.com/agntix-prv/agntix/about-creative-light.html)
08:59:34	1790/1790	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-shape-2.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-shape-2.png	(from https://html.aqlova.com/agntix-prv/agntix/about-creative-light.html)
08:59:34	10904/10904	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-2-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-2-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/about-creative-light.html)
08:59:35	59897/59897	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-2-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/about-us-2-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/about-creative-light.html)
08:59:35	3816/3816	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-06/award/award-1-1.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-06/award/award-1-1.png	(from https://html.aqlova.com/agntix-prv/agntix/about-creative-light.html)
08:59:35	2112/2112	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:34%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-06/award/award-3-3.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-06/award/award-3-3.png	(from https://html.aqlova.com/agntix-prv/agntix/about-creative-light.html)
08:59:36	14507/14507	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:34%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-bradcum-bg.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-bradcum-bg.png	(from https://html.aqlova.com/agntix-prv/agntix/about-us-dark.html)
08:59:36	516/516	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:34%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/portfolio-shape.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/portfolio-shape.png	(from https://html.aqlova.com/agntix-prv/agntix/about-us-dark.html)
08:59:36	22763/22763	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:35%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/career-user-dark.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/career-user-dark.png	(from https://html.aqlova.com/agntix-prv/agntix/career-dark.html)
08:59:37	206186/206186	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:35%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-2/service-2-thumb.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-2/service-2-thumb.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-2-light.html)
08:59:37	143037/143037	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:35%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-4-bg.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-4-bg.png	(from https://html.aqlova.com/agntix-prv/agntix/service-4-light.html)
08:59:37	60623/60623	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:36%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-4-price-shape.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-4-price-shape.png	(from https://html.aqlova.com/agntix-prv/agntix/service-4-light.html)
08:59:37	50710/50710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:36%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-4-thumb-1.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-4-thumb-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-4-light.html)
08:59:38	216081/216081	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:36%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-5/service-5-banner.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-5/service-5-banner.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-details-light.html)
08:59:38	69463/69463	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:36%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-5/service-5-feature.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-5/service-5-feature.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-details-light.html)
08:59:39	27769/27769	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:59:37%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/error/error.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/error/error.png	(from https://html.aqlova.com/agntix-prv/agntix/error-light.html)
08:59:39	34095/34095	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:59:37%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/portfolio-col-2/portfolio-thumb-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/portfolio/portfolio-col-2/portfolio-thumb-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-col-2-light.html)
